file_name,label
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/59.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/12.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/32.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/84.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/85.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/105.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/74.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/23.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/55.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/40.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/39.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/75.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/58.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/37.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/97.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/53.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/41.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/22.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/21.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/13.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/72.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/73.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/114.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/76.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/11.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/66.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/115.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/29.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/31.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/104.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/71.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/9.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/93.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/16.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/5.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/110.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/92.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/102.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/113.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/27.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/35.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/67.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/107.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/34.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/18.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/99.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/24.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/45.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/65.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/8.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/70.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/26.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/79.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/116.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/20.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/4.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/60.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/96.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/33.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/63.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/19.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/106.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/108.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/3.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/82.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/51.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/95.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/15.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/56.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/2.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/50.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/61.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/14.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/FlashSpeech/62.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_1284-1180-0002_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_36_5s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/62.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_1221-135767-0014_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/81.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_67_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_40_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/2300-131720-0027.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_78_cross_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p273_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_1216_conti_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_61-70970-0024_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p255_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_5639-40744-0020_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_61-70970-0007_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p263_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/672-122797-0055.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/emov_db_amused_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_48_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_0_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_1_conti_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_27_3s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_46_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_46_10s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_89_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/1995-1837-0019.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_7729-102255-0030_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/237-126133-0002.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_0_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_28_5s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/fisher_1_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/64.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p226_s2.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p233_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_36_10s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_67_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/31.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p254_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_121-127105-0006_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_4077-13754-0000_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_27_5s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p246_s1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_28_10s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_7176-92135-0005_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/emov_db_sleepiness_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_42_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_diversity_sample2_1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/fisher_3_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_74_conti_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_2830-3980-0008_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_28_3s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_42_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/emov_db_neutral_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_46_3s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/emov_db_disgust_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_35_10s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_27_10s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p230_s1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p230_s2.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_7_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/fisher_2_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/3570-5695-0008.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/5142-36377-0023.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_2300-131720-0040_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_1216_cross_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_35_3s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p246_s2.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_7_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_1089-134686-0004_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/1089-134686-0008.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_1_cross_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_46_5s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p262_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p248_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_p256_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/fisher_4_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_3570-5696-0002_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/emov_db_anger_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_2961-960-0014_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_36_3s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/260-123440-0019.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_78_conti_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/vctk_diversity_p226_s1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/1320-122617-0011.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/4992-41806-0011.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_diversity_sample2_0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_908-157963-0027_ours.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_89_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_48_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_46_valle.1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_vctk_35_5s_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/librispeech_1320-122617-0000_ours1.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/61.valle_.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_librispeech_74_cross_infer_valle.vocos_.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VALLE/valle2_hard_samples_40_valle.0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/68.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/81.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/38.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/36.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/10.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/42.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/0.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/17.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/30.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/88.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/89.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/91.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/54.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/90.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/46.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/49.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/80.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/87.wav,spoof
/data/data/AntiSpoofing-Datasets/SONAR/SONAR_dataset/VoiceBox/77.wav,spoof
